YearStart,LocationDesc,Value,Class,Subclass
2012,New York,22.6,Income,"$50,000 - $74,999"
2012,North Carolina,30.3,Income,"$50,000 - $74,999"
2012,North Dakota,31.1,Income,"$50,000 - $74,999"
2012,Ohio,31.5,Income,"$50,000 - $74,999"
2012,Oklahoma,34.3,Income,"$50,000 - $74,999"
2012,Oregon,26.6,Income,"$50,000 - $74,999"
2012,Pennsylvania,31.1,Income,"$50,000 - $74,999"
2012,Rhode Island,28.2,Income,"$50,000 - $74,999"
2012,South Carolina,31.3,Income,"$50,000 - $74,999"
2012,South Dakota,28.7,Income,"$50,000 - $74,999"
2012,Tennessee,32.2,Income,"$50,000 - $74,999"
2012,Texas,30.9,Income,"$50,000 - $74,999"
2012,Utah,26.3,Income,"$50,000 - $74,999"
2012,Vermont,22.9,Income,"$50,000 - $74,999"
2012,Virginia,26.7,Income,"$50,000 - $74,999"
2012,Washington,29.7,Income,"$50,000 - $74,999"
2012,West Virginia,35.4,Income,"$50,000 - $74,999"
2012,Wisconsin,32.4,Income,"$50,000 - $74,999"
2012,Wyoming,29.1,Income,"$50,000 - $74,999"
2012,Alabama,28.9,Income,"$75,000 or greater"
2012,Alaska,26.4,Income,"$75,000 or greater"
2012,Arizona,21.6,Income,"$75,000 or greater"
2012,Arkansas,30,Income,"$75,000 or greater"
2012,California,20.1,Income,"$75,000 or greater"
2012,Colorado,19.3,Income,"$75,000 or greater"
2012,Connecticut,21.4,Income,"$75,000 or greater"
2012,Delaware,24.4,Income,"$75,000 or greater"
2012,District of Columbia,14.8,Income,"$75,000 or greater"
2012,Florida,20.9,Income,"$75,000 or greater"
2012,Georgia,25.3,Income,"$75,000 or greater"
2012,Hawaii,22.9,Income,"$75,000 or greater"
2012,Idaho,22.6,Income,"$75,000 or greater"
2012,Illinois,25.3,Income,"$75,000 or greater"
2012,Indiana,23.8,Income,"$75,000 or greater"
2012,Iowa,27.8,Income,"$75,000 or greater"
2012,Kansas,24,Income,"$75,000 or greater"
2012,Kentucky,25.6,Income,"$75,000 or greater"
2012,Louisiana,32.8,Income,"$75,000 or greater"
2012,Maine,22.7,Income,"$75,000 or greater"
2012,Maryland,24,Income,"$75,000 or greater"
2012,Massachusetts,19.5,Income,"$75,000 or greater"
2012,Michigan,26.6,Income,"$75,000 or greater"
2012,Minnesota,23.3,Income,"$75,000 or greater"
2012,Mississippi,27.5,Income,"$75,000 or greater"
2012,Missouri,28.3,Income,"$75,000 or greater"
2012,Montana,20.7,Income,"$75,000 or greater"
2012,Nebraska,25.5,Income,"$75,000 or greater"
2012,Nevada,26.9,Income,"$75,000 or greater"
2012,New Hampshire,24.1,Income,"$75,000 or greater"
2012,New Jersey,22.5,Income,"$75,000 or greater"
2012,New Mexico,23.2,Income,"$75,000 or greater"
2012,New York,22.2,Income,"$75,000 or greater"
2012,North Carolina,24.5,Income,"$75,000 or greater"
2012,North Dakota,31.2,Income,"$75,000 or greater"
2012,Ohio,25.5,Income,"$75,000 or greater"
2012,Oklahoma,29.3,Income,"$75,000 or greater"
2012,Oregon,23.1,Income,"$75,000 or greater"
2012,Pennsylvania,22.9,Income,"$75,000 or greater"
2012,Rhode Island,22.7,Income,"$75,000 or greater"
2012,South Carolina,25,Income,"$75,000 or greater"
2012,South Dakota,25.1,Income,"$75,000 or greater"
2012,Tennessee,29.7,Income,"$75,000 or greater"
2012,Texas,24.3,Income,"$75,000 or greater"
2012,Utah,22.4,Income,"$75,000 or greater"
2012,Vermont,18.1,Income,"$75,000 or greater"
2012,Virginia,22.9,Income,"$75,000 or greater"
2012,Washington,23.2,Income,"$75,000 or greater"
2012,West Virginia,33.9,Income,"$75,000 or greater"
2012,Wisconsin,25.1,Income,"$75,000 or greater"
2012,Wyoming,21.9,Income,"$75,000 or greater"
2012,Alabama,28.4,Income,Data not reported
2012,Alaska,20.2,Income,Data not reported
2012,Arizona,22.4,Income,Data not reported
2012,Arkansas,30.2,Income,Data not reported
2012,California,16.8,Income,Data not reported
2012,Colorado,16.9,Income,Data not reported
2012,Connecticut,21.2,Income,Data not reported
2012,Delaware,15.8,Income,Data not reported
2012,District of Columbia,29.3,Income,Data not reported
2012,Florida,21,Income,Data not reported
2012,Georgia,24.9,Income,Data not reported
2012,Hawaii,18.2,Income,Data not reported
2012,Idaho,21.9,Income,Data not reported
2012,Illinois,23.6,Income,Data not reported
2012,Indiana,26.7,Income,Data not reported
2012,Iowa,23.9,Income,Data not reported
2012,Kansas,25.2,Income,Data not reported
2012,Kentucky,28.3,Income,Data not reported
2012,Louisiana,26.1,Income,Data not reported
2012,Maine,20.7,Income,Data not reported
2012,Maryland,21.7,Income,Data not reported
2012,Massachusetts,20.2,Income,Data not reported
2012,Michigan,26.4,Income,Data not reported
2012,Minnesota,22.4,Income,Data not reported
2012,Mississippi,31,Income,Data not reported
2012,Missouri,22.2,Income,Data not reported
2012,Montana,22.1,Income,Data not reported
2012,Nebraska,24.9,Income,Data not reported
2012,Nevada,21.5,Income,Data not reported
2012,New Hampshire,23.7,Income,Data not reported
2012,New Jersey,20.9,Income,Data not reported
2012,New Mexico,22.6,Income,Data not reported
2012,New York,19.5,Income,Data not reported
2012,North Carolina,24.3,Income,Data not reported
2012,North Dakota,20,Income,Data not reported
2012,Ohio,25.4,Income,Data not reported
2012,Oklahoma,26.3,Income,Data not reported
2012,Oregon,21.1,Income,Data not reported
2012,Pennsylvania,23.9,Income,Data not reported
2012,Rhode Island,22.5,Income,Data not reported
2012,South Carolina,26.5,Income,Data not reported
2012,South Dakota,23.6,Income,Data not reported
2012,Tennessee,27.2,Income,Data not reported
2012,Texas,22,Income,Data not reported
2012,Utah,17.9,Income,Data not reported
2012,Vermont,21.1,Income,Data not reported
2012,Virginia,20.9,Income,Data not reported
2012,Washington,22.5,Income,Data not reported
2012,West Virginia,27.2,Income,Data not reported
2012,Wisconsin,30.1,Income,Data not reported
2012,Wyoming,26,Income,Data not reported
2012,Alabama,40.8,Income,"Less than $15,000"
2012,Alaska,29.4,Income,"Less than $15,000"
2012,Arizona,31.1,Income,"Less than $15,000"
2012,Arkansas,37.6,Income,"Less than $15,000"
2012,California,29.9,Income,"Less than $15,000"
2012,Colorado,23.7,Income,"Less than $15,000"
2012,Connecticut,35.5,Income,"Less than $15,000"
2012,Delaware,32,Income,"Less than $15,000"
2012,District of Columbia,26.8,Income,"Less than $15,000"
2012,Florida,28.5,Income,"Less than $15,000"
2012,Georgia,32.4,Income,"Less than $15,000"
2012,Hawaii,27.3,Income,"Less than $15,000"
2012,Idaho,28,Income,"Less than $15,000"
2012,Illinois,34.7,Income,"Less than $15,000"
2012,Indiana,36.9,Income,"Less than $15,000"
2012,Iowa,37.4,Income,"Less than $15,000"
2012,Kansas,36.5,Income,"Less than $15,000"
2012,Kentucky,34.1,Income,"Less than $15,000"
2012,Louisiana,44.5,Income,"Less than $15,000"
2012,Maine,34.8,Income,"Less than $15,000"
2012,Maryland,30.3,Income,"Less than $15,000"
2012,Massachusetts,29.7,Income,"Less than $15,000"
2012,Michigan,35.5,Income,"Less than $15,000"
2012,Minnesota,27.2,Income,"Less than $15,000"
2012,Mississippi,40.5,Income,"Less than $15,000"
2012,Missouri,31.7,Income,"Less than $15,000"
2012,Montana,30.4,Income,"Less than $15,000"
2012,Nebraska,29.4,Income,"Less than $15,000"
2012,Nevada,25.6,Income,"Less than $15,000"
2012,New Hampshire,33.8,Income,"Less than $15,000"
2012,New Jersey,30,Income,"Less than $15,000"
2012,New Mexico,31.4,Income,"Less than $15,000"
2012,New York,32.2,Income,"Less than $15,000"
2012,North Carolina,32.9,Income,"Less than $15,000"
2012,North Dakota,30.9,Income,"Less than $15,000"
2012,Ohio,33.5,Income,"Less than $15,000"
2012,Oklahoma,35,Income,"Less than $15,000"
2012,Oregon,38.1,Income,"Less than $15,000"
2012,Pennsylvania,35.4,Income,"Less than $15,000"
2012,Rhode Island,27.2,Income,"Less than $15,000"
2012,South Carolina,39.1,Income,"Less than $15,000"
2012,South Dakota,35.9,Income,"Less than $15,000"
2012,Tennessee,34.1,Income,"Less than $15,000"
2012,Texas,36.1,Income,"Less than $15,000"
2012,Utah,24.1,Income,"Less than $15,000"
2012,Vermont,29.1,Income,"Less than $15,000"
2012,Virginia,40.6,Income,"Less than $15,000"
2012,Washington,34.2,Income,"Less than $15,000"
2012,West Virginia,34.5,Income,"Less than $15,000"
2012,Wisconsin,33,Income,"Less than $15,000"
2012,Wyoming,25.2,Income,"Less than $15,000"
2012,Alabama,18.5,Race/Ethnicity,2 or more races
2012,Alaska,22.4,Race/Ethnicity,2 or more races
2012,Arizona,31.6,Race/Ethnicity,2 or more races
2012,Arkansas,33,Race/Ethnicity,2 or more races
2012,California,28.8,Race/Ethnicity,2 or more races
2012,Colorado,19,Race/Ethnicity,2 or more races
2012,Connecticut,44.2,Race/Ethnicity,2 or more races
2012,Delaware,26.6,Race/Ethnicity,2 or more races
2012,District of Columbia,34.2,Race/Ethnicity,2 or more races
2012,Florida,22.9,Race/Ethnicity,2 or more races
2012,Georgia,36.8,Race/Ethnicity,2 or more races
2012,Hawaii,34.1,Race/Ethnicity,2 or more races
2012,Idaho,32.5,Race/Ethnicity,2 or more races
2012,Illinois,20,Race/Ethnicity,2 or more races
2012,Indiana,42.6,Race/Ethnicity,2 or more races
2012,Iowa,35.4,Race/Ethnicity,2 or more races
2012,Kansas,35,Race/Ethnicity,2 or more races
2012,Kentucky,27.1,Race/Ethnicity,2 or more races
2012,Louisiana,30.9,Race/Ethnicity,2 or more races
2012,Maine,30.3,Race/Ethnicity,2 or more races
2012,Maryland,29,Race/Ethnicity,2 or more races
2012,Massachusetts,26.5,Race/Ethnicity,2 or more races
2012,Michigan,35.3,Race/Ethnicity,2 or more races
2012,Minnesota,27,Race/Ethnicity,2 or more races
2012,Mississippi,19.9,Race/Ethnicity,2 or more races
2012,Missouri,30.2,Race/Ethnicity,2 or more races
2012,Montana,25.9,Race/Ethnicity,2 or more races
2012,Nebraska,32,Race/Ethnicity,2 or more races
2012,Nevada,25.7,Race/Ethnicity,2 or more races
2012,New Hampshire,20.8,Race/Ethnicity,2 or more races
2012,New Jersey,26.2,Race/Ethnicity,2 or more races
2012,New Mexico,23.5,Race/Ethnicity,2 or more races
2012,New York,36.3,Race/Ethnicity,2 or more races
2012,North Carolina,31.7,Race/Ethnicity,2 or more races
2012,North Dakota,,Race/Ethnicity,2 or more races
2012,Ohio,32.9,Race/Ethnicity,2 or more races
2012,Oklahoma,36.4,Race/Ethnicity,2 or more races
2012,Oregon,28.9,Race/Ethnicity,2 or more races
2012,Pennsylvania,31.1,Race/Ethnicity,2 or more races
2012,Rhode Island,,Race/Ethnicity,2 or more races
2012,South Carolina,27.2,Race/Ethnicity,2 or more races
2012,South Dakota,26.6,Race/Ethnicity,2 or more races
2012,Tennessee,24.8,Race/Ethnicity,2 or more races
2012,Texas,26.8,Race/Ethnicity,2 or more races
2012,Utah,23.7,Race/Ethnicity,2 or more races
2012,Vermont,24.5,Race/Ethnicity,2 or more races
2012,Virginia,34.3,Race/Ethnicity,2 or more races
2012,Washington,32.5,Race/Ethnicity,2 or more races
2012,West Virginia,32.9,Race/Ethnicity,2 or more races
2012,Wisconsin,,Race/Ethnicity,2 or more races
2012,Wyoming,37.4,Race/Ethnicity,2 or more races
2012,Alabama,26.5,Race/Ethnicity,American Indian/Alaska Native
2012,Alaska,31.9,Race/Ethnicity,American Indian/Alaska Native
2012,Arizona,45.8,Race/Ethnicity,American Indian/Alaska Native
2012,Arkansas,46,Race/Ethnicity,American Indian/Alaska Native
2012,California,17.6,Race/Ethnicity,American Indian/Alaska Native
2012,Colorado,28.6,Race/Ethnicity,American Indian/Alaska Native
2012,Connecticut,,Race/Ethnicity,American Indian/Alaska Native
2012,Delaware,,Race/Ethnicity,American Indian/Alaska Native
2012,District of Columbia,,Race/Ethnicity,American Indian/Alaska Native
2012,Florida,31.4,Race/Ethnicity,American Indian/Alaska Native
2012,Georgia,,Race/Ethnicity,American Indian/Alaska Native
2012,Hawaii,,Race/Ethnicity,American Indian/Alaska Native
2012,Idaho,37.4,Race/Ethnicity,American Indian/Alaska Native
2012,Illinois,,Race/Ethnicity,American Indian/Alaska Native
2012,Indiana,,Race/Ethnicity,American Indian/Alaska Native
2012,Iowa,,Race/Ethnicity,American Indian/Alaska Native
2012,Kansas,35.1,Race/Ethnicity,American Indian/Alaska Native
2012,Kentucky,42.7,Race/Ethnicity,American Indian/Alaska Native
2012,Louisiana,25.2,Race/Ethnicity,American Indian/Alaska Native
2012,Maine,37.6,Race/Ethnicity,American Indian/Alaska Native
2012,Maryland,38.4,Race/Ethnicity,American Indian/Alaska Native
2012,Massachusetts,22,Race/Ethnicity,American Indian/Alaska Native
2012,Michigan,33.3,Race/Ethnicity,American Indian/Alaska Native
2012,Minnesota,36.9,Race/Ethnicity,American Indian/Alaska Native
2012,Mississippi,,Race/Ethnicity,American Indian/Alaska Native
2012,Missouri,,Race/Ethnicity,American Indian/Alaska Native
2012,Montana,40.5,Race/Ethnicity,American Indian/Alaska Native
2012,Nebraska,35.6,Race/Ethnicity,American Indian/Alaska Native
2012,Nevada,19.8,Race/Ethnicity,American Indian/Alaska Native
2012,New Hampshire,,Race/Ethnicity,American Indian/Alaska Native
2012,New Jersey,16.1,Race/Ethnicity,American Indian/Alaska Native
2012,New Mexico,41.8,Race/Ethnicity,American Indian/Alaska Native
2012,New York,,Race/Ethnicity,American Indian/Alaska Native
2012,North Carolina,42.4,Race/Ethnicity,American Indian/Alaska Native
2012,North Dakota,41.8,Race/Ethnicity,American Indian/Alaska Native
2012,Ohio,28.9,Race/Ethnicity,American Indian/Alaska Native
2012,Oklahoma,37.5,Race/Ethnicity,American Indian/Alaska Native
2012,Oregon,,Race/Ethnicity,American Indian/Alaska Native
2012,Pennsylvania,18.4,Race/Ethnicity,American Indian/Alaska Native
2012,Rhode Island,,Race/Ethnicity,American Indian/Alaska Native
2012,South Carolina,44.4,Race/Ethnicity,American Indian/Alaska Native
2012,South Dakota,35.8,Race/Ethnicity,American Indian/Alaska Native
2012,Tennessee,,Race/Ethnicity,American Indian/Alaska Native
2012,Texas,,Race/Ethnicity,American Indian/Alaska Native
2012,Utah,37.8,Race/Ethnicity,American Indian/Alaska Native
2012,Vermont,,Race/Ethnicity,American Indian/Alaska Native
2012,Virginia,39.1,Race/Ethnicity,American Indian/Alaska Native
2012,Washington,34.8,Race/Ethnicity,American Indian/Alaska Native
2012,West Virginia,,Race/Ethnicity,American Indian/Alaska Native
2012,Wisconsin,36.9,Race/Ethnicity,American Indian/Alaska Native
2012,Wyoming,24.1,Race/Ethnicity,American Indian/Alaska Native
2012,Alabama,,Race/Ethnicity,Asian
2012,Alaska,2.3,Race/Ethnicity,Asian
2012,Arizona,4.3,Race/Ethnicity,Asian
2012,Arkansas,,Race/Ethnicity,Asian
2012,California,10.3,Race/Ethnicity,Asian
2012,Colorado,9.2,Race/Ethnicity,Asian
2012,Connecticut,5.6,Race/Ethnicity,Asian
2012,Delaware,2.9,Race/Ethnicity,Asian
2012,District of Columbia,4.6,Race/Ethnicity,Asian
2012,Florida,12.1,Race/Ethnicity,Asian
2012,Georgia,8.5,Race/Ethnicity,Asian
2012,Hawaii,16.7,Race/Ethnicity,Asian
2012,Idaho,,Race/Ethnicity,Asian
2012,Illinois,7.1,Race/Ethnicity,Asian
2012,Indiana,14.7,Race/Ethnicity,Asian
2012,Iowa,5.4,Race/Ethnicity,Asian
2012,Kansas,11,Race/Ethnicity,Asian
2012,Kentucky,,Race/Ethnicity,Asian
2012,Louisiana,,Race/Ethnicity,Asian
2012,Maine,,Race/Ethnicity,Asian
2012,Maryland,8.6,Race/Ethnicity,Asian
2012,Massachusetts,5.7,Race/Ethnicity,Asian
2012,Michigan,14.8,Race/Ethnicity,Asian
2012,Minnesota,11.7,Race/Ethnicity,Asian
2012,Mississippi,,Race/Ethnicity,Asian
2012,Missouri,,Race/Ethnicity,Asian
2012,Montana,,Race/Ethnicity,Asian
2012,Nebraska,9.3,Race/Ethnicity,Asian
2012,Nevada,20.7,Race/Ethnicity,Asian
2012,New Hampshire,2,Race/Ethnicity,Asian
2012,New Jersey,7.9,Race/Ethnicity,Asian
2012,New Mexico,6.7,Race/Ethnicity,Asian
2012,New York,7.8,Race/Ethnicity,Asian
2012,North Carolina,11,Race/Ethnicity,Asian
2012,North Dakota,,Race/Ethnicity,Asian
2012,Ohio,9.1,Race/Ethnicity,Asian
2012,Oklahoma,4.4,Race/Ethnicity,Asian
2012,Oregon,12.7,Race/Ethnicity,Asian
2012,Pennsylvania,9,Race/Ethnicity,Asian
2012,Rhode Island,6.9,Race/Ethnicity,Asian
2012,South Carolina,18.5,Race/Ethnicity,Asian
2012,South Dakota,,Race/Ethnicity,Asian
2012,Tennessee,,Race/Ethnicity,Asian
2012,Texas,6.6,Race/Ethnicity,Asian
2012,Utah,5.4,Race/Ethnicity,Asian
2012,Vermont,,Race/Ethnicity,Asian
2012,Virginia,8.8,Race/Ethnicity,Asian
2012,Washington,9.1,Race/Ethnicity,Asian
2012,West Virginia,,Race/Ethnicity,Asian
2012,Wisconsin,,Race/Ethnicity,Asian
2012,Wyoming,,Race/Ethnicity,Asian
2012,Alabama,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Alaska,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Arizona,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Arkansas,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,California,31.4,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Colorado,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Connecticut,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Delaware,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,District of Columbia,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Florida,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Georgia,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Hawaii,51.4,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Idaho,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Illinois,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Indiana,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Iowa,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Kansas,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Kentucky,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Louisiana,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Maine,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Maryland,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Massachusetts,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Michigan,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Minnesota,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Mississippi,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Missouri,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Montana,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Nebraska,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Nevada,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,New Hampshire,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,New Jersey,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,New Mexico,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,New York,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,North Carolina,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,North Dakota,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Ohio,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Oklahoma,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Oregon,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Pennsylvania,,Race/Ethnicity,Hawaiian/Pacific Islander
2012,Rhode Island,,Race/Ethnicity,Hawaiian/Pacific Islander
