LocationDesc,YearStart,Data_Value,Category 
Louisiana,2012,25.2,American Indian/Alaska Native
Louisiana,2012,DNE,Hawaiian/Pacific Islander
Louisiana,2012,DNE,Asian
Louisiana,2012,40.4,45 - 54
Louisiana,2012,45.4,Non-Hispanic Black
Louisiana,2013,40.4,35 - 44
Louisiana,2012,26.1,Data not reported
Louisiana,2012,32.8,"$75,000 or greater"
Louisiana,2012,31.7,"$50,000 - $74,999"
Louisiana,2012,37.1,"$35,000 - $49,999"
Louisiana,2012,32,"$25,000 - $34,999"
Louisiana,2012,44.5,"Less than $15,000"
Louisiana,2012,30.4,65-100
Louisiana,2012,39.6,55 - 64
Louisiana,2012,35.1,Hispanic
Louisiana,2013,28.7,"$50,000 - $74,999"
Louisiana,2013,DNE,2 or more races
Louisiana,2014,37.8,"$35,000 - $49,999"
Louisiana,2013,DNE,Other
Louisiana,2013,DNE,American Indian/Alaska Native
Louisiana,2013,DNE,Asian
Louisiana,2013,27.3,Hispanic
Louisiana,2013,40.7,Non-Hispanic Black
Louisiana,2013,30.2,Non-Hispanic White
Louisiana,2013,17.7,18 - 24
Louisiana,2013,30.6,"$75,000 or greater"
Louisiana,2013,27.5,25 - 34
Louisiana,2013,38.4,"$35,000 - $49,999"
Louisiana,2013,28.2,"$25,000 - $34,999"
Louisiana,2013,36.8,"$15,000 - $24,999"
Louisiana,2013,40.3,"Less than $15,000"
Louisiana,2013,32.2,65-100
Louisiana,2013,37.8,55 - 64
Louisiana,2013,40.5,45 - 54
Louisiana,2012,38.2,"$15,000 - $24,999"
Louisiana,2013,27.1,Data not reported
Louisiana,2014,19.4,18 - 24
Louisiana,2011,35.4,"Less than $15,000"
Louisiana,2011,28.7,65-100
Louisiana,2012,41,35 - 44
Louisiana,2011,39.7,45 - 54
Louisiana,2011,32.7,25 - 34
Louisiana,2011,17,18 - 24
Louisiana,2011,33.8,Female
Louisiana,2011,33,Male
Louisiana,2011,36.7,"$15,000 - $24,999"
Louisiana,2014,35.7,Female
Louisiana,2011,41,55 - 64
Louisiana,2014,35.5,25 - 34
Louisiana,2014,40.7,35 - 44
Louisiana,2014,38.5,45 - 54
Louisiana,2014,40.1,55 - 64
Louisiana,2014,32,65-100
Louisiana,2014,40,"Less than $15,000"
Louisiana,2014,36.1,"$15,000 - $24,999"
Louisiana,2014,39,"$25,000 - $34,999"
Louisiana,2014,34,Male
Louisiana,2011,23,2 or more races
Louisiana,2012,34.6,25 - 34
Louisiana,2012,19.6,18 - 24
Louisiana,2012,33.5,Male
Louisiana,2012,35.9,Female
Louisiana,2011,38.5,35 - 44
Louisiana,2011,25.1,Other
Louisiana,2011,36.8,"$25,000 - $34,999"
Louisiana,2011,39.6,American Indian/Alaska Native
Louisiana,2011,DNE,Hawaiian/Pacific Islander
Louisiana,2011,29.9,"$75,000 or greater"
Louisiana,2011,DNE,Asian
Louisiana,2011,37.4,Hispanic
Louisiana,2011,39.4,Non-Hispanic Black
Louisiana,2011,31,Non-Hispanic White
Louisiana,2011,26.1,Data not reported
Louisiana,2011,36.3,"$35,000 - $49,999"
Louisiana,2011,36.8,"$50,000 - $74,999"
Maine,2014,28.1,Non-Hispanic White
Maine,2014,DNE,Non-Hispanic Black
Maine,2014,30,Hispanic
Maine,2014,DNE,Asian
Maine,2014,DNE,Hawaiian/Pacific Islander
Maine,2014,23.5,Data not reported
Maine,2011,32.7,55 - 64
Maine,2012,25.9,65-100
Maine,2014,31.4,55 - 64
Maine,2014,DNE,Other
Maine,2014,19.3,2 or more races
Maine,2014,35.4,American Indian/Alaska Native
Maine,2012,34.8,"Less than $15,000"
Maine,2011,29.9,2 or more races
Maine,2011,DNE,Other
Maine,2012,30.1,Male
Maine,2012,26.6,Female
Maine,2012,14.4,18 - 24
Maine,2012,27.4,25 - 34
Maine,2012,32.9,35 - 44
Maine,2014,32.7,"Less than $15,000"
Maine,2012,32.1,55 - 64
Maine,2011,DNE,Asian
Maine,2012,30.1,"$25,000 - $34,999"
Maine,2012,33.5,"$35,000 - $49,999"
Maine,2012,26.6,"$50,000 - $74,999"
Maine,2012,22.7,"$75,000 or greater"
Maine,2012,20.7,Data not reported
Maine,2012,28.4,Non-Hispanic White
Maine,2012,DNE,Non-Hispanic Black
Maine,2012,32.9,45 - 54
Maine,2011,30,"$25,000 - $34,999"
Maine,2011,28.1,Male
Maine,2011,27.6,Female
Maine,2011,14.8,18 - 24
Maine,2011,28.8,25 - 34
Maine,2011,28.9,35 - 44
Maine,2011,32.4,45 - 54
Maine,2011,24.5,65-100
Maine,2011,29,American Indian/Alaska Native
Maine,2011,33.7,"$15,000 - $24,999"
Maine,2011,DNE,Hawaiian/Pacific Islander
Maine,2011,27.8,"$35,000 - $49,999"
Maine,2011,25.8,"$50,000 - $74,999"
Maine,2011,22.5,"$75,000 or greater"
Maine,2011,24.3,Data not reported
Maine,2011,27.9,Non-Hispanic White
Maine,2011,15,Non-Hispanic Black
Maine,2011,30.3,Hispanic
Maine,2012,DNE,Hawaiian/Pacific Islander
Maine,2011,31.7,"Less than $15,000"
Maine,2014,14.7,18 - 24
Maine,2012,24.6,Hispanic
Maine,2013,16.8,Hispanic
Maine,2013,DNE,Asian
Maine,2013,DNE,Hawaiian/Pacific Islander
Maine,2013,44.7,American Indian/Alaska Native
Maine,2013,25.7,2 or more races
Maine,2013,DNE,Other
Maine,2013,29,Non-Hispanic White
Maine,2014,28.5,Female
Maine,2013,24.2,Data not reported
Maine,2014,29,25 - 34
Maine,2014,29.5,35 - 44
Maine,2014,34.4,45 - 54
Maine,2014,25.9,65-100
Maine,2014,32.2,"$15,000 - $24,999"
Maine,2014,30.2,"$25,000 - $34,999"
Maine,2014,29.9,"$35,000 - $49,999"
Maine,2014,28,"$50,000 - $74,999"
Maine,2014,27.9,Male
Maine,2013,34.3,45 - 54
Maine,2014,23.7,"$75,000 or greater"
Maine,2012,37.6,American Indian/Alaska Native
Maine,2012,30.3,2 or more races
Maine,2012,DNE,Other
Maine,2013,29.1,Male
Maine,2013,28.7,Female
Maine,2013,15.1,18 - 24
Maine,2013,DNE,Non-Hispanic Black
Maine,2013,33.2,35 - 44
Maine,2012,DNE,Asian
Maine,2013,33.4,55 - 64
Maine,2013,27.2,65-100
Maine,2013,35.6,"Less than $15,000"
Maine,2013,33.7,"$15,000 - $24,999"
Maine,2013,30.1,"$25,000 - $34,999"
Maine,2013,28.4,"$35,000 - $49,999"
Maine,2013,27.4,"$50,000 - $74,999"
Maine,2013,25.3,"$75,000 or greater"
Maine,2013,24,25 - 34
Maine,2015,30.1,"$50,000 - $74,999"
Maine,2015,30.4,Non-Hispanic White
Maine,2015,30.3,2 or more races
Maine,2015,27.5,Hispanic
Maine,2015,21.7,American Indian/Alaska Native
Maine,2015,DNE,Other
Maine,2015,DNE,Non-Hispanic Black
Maine,2015,DNE,Asian
Maine,2015,33.4,"$15,000 - $24,999"
Maine,2015,31.7,Data not reported
Maine,2012,31.9,"$15,000 - $24,999"
Maine,2015,30.2,"$25,000 - $34,999"
Maine,2015,DNE,Hawaiian/Pacific Islander
Maine,2015,24.7,"$75,000 or greater"
Maine,2015,30.9,Female
Maine,2015,33.5,55 - 64
Maine,2015,33,35 - 44
Maine,2015,31.8,45 - 54
Maine,2015,29,65-100
Maine,2015,27.2,25 - 34
Maine,2015,22.5,18 - 24
Maine,2015,29.1,Male
Maine,2015,30.3,"$35,000 - $49,999"
Maine,2015,36.5,"Less than $15,000"
Maryland,2012,24,"$75,000 or greater"
Maryland,2013,15.4,18 - 24
Maryland,2013,28.8,Female
Maryland,2013,27.8,Male
Maryland,2012,16.9,Other
Maryland,2012,29,2 or more races
Maryland,2012,38.4,American Indian/Alaska Native
Maryland,2012,DNE,Hawaiian/Pacific Islander
Maryland,2012,8.6,Asian
Maryland,2012,27.6,Hispanic
Maryland,2012,37.4,Non-Hispanic Black
Maryland,2014,36.4,"Less than $15,000"
Maryland,2012,21.7,Data not reported
Maryland,2012,31.8,"$50,000 - $74,999"
Maryland,2012,29.2,"$35,000 - $49,999"
Maryland,2012,32.1,"$25,000 - $34,999"
Maryland,2012,32.9,"$15,000 - $24,999"
Maryland,2012,30.3,"Less than $15,000"
Maryland,2012,26.2,65-100
Maryland,2012,34.4,55 - 64
Maryland,2012,34.3,45 - 54
Maryland,2012,30.4,35 - 44
Maryland,2012,23.9,25 - 34
Maryland,2012,24.5,Non-Hispanic White
Maryland,2013,37.3,Non-Hispanic Black
Maryland,2014,29,65-100
Maryland,2014,33.6,55 - 64
Maryland,2014,35.6,45 - 54
Maryland,2014,31.1,35 - 44
Maryland,2014,31.1,25 - 34
Maryland,2014,31.3,Female
Maryland,2013,22.4,Other
Maryland,2013,32.4,2 or more races
Maryland,2013,20.3,American Indian/Alaska Native
Maryland,2013,DNE,Hawaiian/Pacific Islander
Maryland,2013,25.5,25 - 34
Maryland,2013,28.1,Hispanic
Maryland,2013,29.4,35 - 44
Maryland,2013,25.5,Non-Hispanic White
Maryland,2013,23.7,Data not reported
Maryland,2013,26.1,"$75,000 or greater"
Maryland,2013,27.8,"$50,000 - $74,999"
Maryland,2013,31.1,"$35,000 - $49,999"
Maryland,2013,29,"$25,000 - $34,999"
Maryland,2013,32.6,"$15,000 - $24,999"
Maryland,2013,37.3,"Less than $15,000"
Maryland,2013,27,65-100
Maryland,2013,34.9,45 - 54
Maryland,2012,26.5,Male
Maryland,2013,10.7,Asian
Maryland,2015,33.7,"$25,000 - $34,999"
Maryland,2012,11.2,18 - 24
Maryland,2015,28.2,25 - 34
Maryland,2015,29.4,65-100
Maryland,2015,30.7,35 - 44
Maryland,2015,33.7,55 - 64
Maryland,2015,35.1,45 - 54
Maryland,2015,28,Male
Maryland,2015,29.8,Female
Maryland,2015,24,"$75,000 or greater"
Maryland,2015,25.2,Data not reported
Maryland,2011,31.9,45 - 54
Maryland,2015,32.7,"$50,000 - $74,999"
Maryland,2011,28.7,Male
Maryland,2015,36.4,"$35,000 - $49,999"
Maryland,2015,41,"Less than $15,000"
Maryland,2015,DNE,Hawaiian/Pacific Islander
Maryland,2015,12.2,Asian
Maryland,2015,24.8,Hispanic
Maryland,2015,26.9,Non-Hispanic White
Maryland,2015,30.5,2 or more races
Maryland,2015,32.2,American Indian/Alaska Native
Maryland,2015,34.3,Other
Maryland,2015,37.7,Non-Hispanic Black
Maryland,2015,29.2,"$15,000 - $24,999"
Maryland,2011,29.6,"$50,000 - $74,999"
Maryland,2014,11.5,18 - 24
Maryland,2013,33.1,55 - 64
Maryland,2011,24.2,Other
Maryland,2011,27.5,2 or more races
Maryland,2011,DNE,American Indian/Alaska Native
Maryland,2011,DNE,Hawaiian/Pacific Islander
Maryland,2011,8.8,Asian
Maryland,2011,21.2,Hispanic
Maryland,2011,37.8,Non-Hispanic Black
Maryland,2011,25.9,Non-Hispanic White
Maryland,2015,10.3,18 - 24
Maryland,2011,24.4,"$75,000 or greater"
Maryland,2012,28.7,Female
Maryland,2011,36.8,"$35,000 - $49,999"
Maryland,2011,31.2,"$25,000 - $34,999"
Maryland,2011,31,"$15,000 - $24,999"
Maryland,2011,35,"Less than $15,000"
Maryland,2011,26.1,65-100
Maryland,2011,32.8,55 - 64
Maryland,2011,32,35 - 44
Maryland,2011,26.4,25 - 34
Maryland,2011,16.9,18 - 24
Maryland,2011,27.9,Female
Maryland,2011,23.4,Data not reported
Maryland,2014,27.8,Male
Maryland,2014,35,"$15,000 - $24,999"
Maryland,2014,36.5,Other
Maryland,2014,26.8,2 or more races
Maryland,2014,39,American Indian/Alaska Native
Maryland,2014,DNE,Hawaiian/Pacific Islander
Maryland,2014,10.6,Asian
Maryland,2014,22.6,Hispanic
Maryland,2014,39.1,Non-Hispanic Black
Maryland,2014,27.9,Non-Hispanic White
Maryland,2014,24.7,Data not reported
Maryland,2014,26.9,"$75,000 or greater"
Maryland,2014,31.2,"$50,000 - $74,999"
Maryland,2014,33.2,"$35,000 - $49,999"
Maryland,2014,30.8,"$25,000 - $34,999"
Massachusetts,2014,23.6,Male
Massachusetts,2014,26.7,2 or more races
Massachusetts,2013,31.6,Hispanic
Massachusetts,2014,25.3,Other
Massachusetts,2013,10.2,Asian
Massachusetts,2013,DNE,Hawaiian/Pacific Islander
Massachusetts,2013,36.1,American Indian/Alaska Native
Massachusetts,2015,23,Female
Massachusetts,2013,17.8,Other
Massachusetts,2013,19.3,"$75,000 or greater"
Massachusetts,2014,23,Female
Massachusetts,2013,27.8,2 or more races
Massachusetts,2014,25,American Indian/Alaska Native
Massachusetts,2013,33.8,Non-Hispanic Black
Massachusetts,2013,27.3,"$35,000 - $49,999"
Massachusetts,2013,20.6,Data not reported
Massachusetts,2013,23.8,65-100
Massachusetts,2013,27.2,"$50,000 - $74,999"
Massachusetts,2014,10.6,18 - 24
Massachusetts,2013,29,55 - 64
Massachusetts,2014,24.9,"$25,000 - $34,999"
Massachusetts,2013,24.1,"$25,000 - $34,999"
Massachusetts,2013,27.2,"$15,000 - $24,999"
Massachusetts,2013,33.2,"Less than $15,000"
Massachusetts,2013,23,Non-Hispanic White
Massachusetts,2014,22.7,Non-Hispanic White
Massachusetts,2015,26.8,"$50,000 - $74,999"
Massachusetts,2015,23,Data not reported
Massachusetts,2015,19.3,"$75,000 or greater"
Massachusetts,2015,25.5,Male
Massachusetts,2015,30,45 - 54
Massachusetts,2015,29.8,55 - 64
Massachusetts,2015,25.2,65-100
Massachusetts,2015,24.2,35 - 44
Massachusetts,2015,10.6,18 - 24
Massachusetts,2014,DNE,Hawaiian/Pacific Islander
Massachusetts,2014,4.7,Asian
Massachusetts,2014,33.3,"Less than $15,000"
Massachusetts,2014,34.8,Non-Hispanic Black
Massachusetts,2014,18.6,25 - 34
Massachusetts,2014,17.9,Data not reported
Massachusetts,2014,19.5,"$75,000 or greater"
Massachusetts,2014,25,"$50,000 - $74,999"
Massachusetts,2014,27.1,"$35,000 - $49,999"
Massachusetts,2012,DNE,Hawaiian/Pacific Islander
Massachusetts,2014,28.4,"$15,000 - $24,999"
Massachusetts,2013,29.4,45 - 54
Massachusetts,2014,25.1,65-100
Massachusetts,2014,27.6,55 - 64
Massachusetts,2014,29.8,45 - 54
Massachusetts,2014,24.5,35 - 44
Massachusetts,2014,32.2,Hispanic
Massachusetts,2011,26.1,"$15,000 - $24,999"
Massachusetts,2012,26.5,2 or more races
Massachusetts,2011,42.4,American Indian/Alaska Native
Massachusetts,2011,DNE,Hawaiian/Pacific Islander
Massachusetts,2011,4.8,Asian
Massachusetts,2011,30.9,Hispanic
Massachusetts,2011,31.8,Non-Hispanic Black
Massachusetts,2011,22.1,Non-Hispanic White
Massachusetts,2011,19.7,Data not reported
Massachusetts,2011,19.3,"$75,000 or greater"
Massachusetts,2011,24.6,"$50,000 - $74,999"
Massachusetts,2011,26.6,Other
Massachusetts,2011,22.9,"$25,000 - $34,999"
Massachusetts,2012,24.6,Male
Massachusetts,2011,29.4,"Less than $15,000"
Massachusetts,2011,22.8,65-100
Massachusetts,2011,28,55 - 64
Massachusetts,2011,26.1,45 - 54
Massachusetts,2011,25,35 - 44
Massachusetts,2011,18.6,25 - 34
Massachusetts,2011,13,18 - 24
Massachusetts,2011,24.1,Male
Massachusetts,2015,27.4,"$35,000 - $49,999"
Massachusetts,2015,22,25 - 34
Massachusetts,2011,21.4,Female
Massachusetts,2011,25.4,"$35,000 - $49,999"
Massachusetts,2012,26.4,"$50,000 - $74,999"
Massachusetts,2013,22.1,25 - 34
Massachusetts,2013,10.4,18 - 24
Massachusetts,2013,21.4,Female
Massachusetts,2013,25.9,Male
Massachusetts,2012,25.2,Other
Massachusetts,2012,22,American Indian/Alaska Native
Massachusetts,2012,5.7,Asian
Massachusetts,2012,30.4,Hispanic
Massachusetts,2012,35.1,Non-Hispanic Black
Massachusetts,2012,22.2,Non-Hispanic White
Massachusetts,2011,26,2 or more races
Massachusetts,2012,19.5,"$75,000 or greater"
Massachusetts,2013,23.5,35 - 44
Massachusetts,2012,22.6,"$35,000 - $49,999"
Massachusetts,2012,22.6,"$25,000 - $34,999"
Massachusetts,2012,28.3,"$15,000 - $24,999"
Massachusetts,2012,29.7,"Less than $15,000"
Massachusetts,2012,22.6,65-100
Massachusetts,2012,27.7,55 - 64
Massachusetts,2012,27.2,45 - 54
Massachusetts,2012,23.3,35 - 44
Massachusetts,2012,21.3,25 - 34
Massachusetts,2012,13.1,18 - 24
Massachusetts,2012,21.2,Female
Massachusetts,2012,20.2,Data not reported
Massachusetts,2015,23.7,Other
Massachusetts,2015,28.7,"$25,000 - $34,999"
Massachusetts,2015,25.4,2 or more races
Massachusetts,2015,39.2,Non-Hispanic Black
Massachusetts,2015,23.5,Non-Hispanic White
Massachusetts,2015,7.7,Asian
Massachusetts,2015,DNE,Hawaiian/Pacific Islander
Massachusetts,2015,DNE,American Indian/Alaska Native
Massachusetts,2015,31.6,"Less than $15,000"
Massachusetts,2015,30.1,"$15,000 - $24,999"
Massachusetts,2015,33.4,Hispanic
Michigan,2013,31,"$50,000 - $74,999"
Michigan,2013,34.4,"$35,000 - $49,999"
Michigan,2013,33.2,"$25,000 - $34,999"
Michigan,2013,37,"$15,000 - $24,999"
Michigan,2013,36.6,"Less than $15,000"
Michigan,2013,29.8,65-100
Michigan,2013,37.6,55 - 64
Michigan,2013,37.3,45 - 54
Michigan,2013,33.7,35 - 44
Michigan,2013,27.8,"$75,000 or greater"
Michigan,2013,16.5,18 - 24
Michigan,2014,28.4,American Indian/Alaska Native
Michigan,2013,31.9,Female
Michigan,2013,30.3,25 - 34
Michigan,2013,24.2,Data not reported
Michigan,2013,30.6,Non-Hispanic White
Michigan,2013,39.2,Non-Hispanic Black
Michigan,2013,32.7,Hispanic
Michigan,2013,31.1,Male
Michigan,2014,35.3,2 or more races
Michigan,2012,37.8,Non-Hispanic Black
Michigan,2014,DNE,Hawaiian/Pacific Islander
Michigan,2013,DNE,Hawaiian/Pacific Islander
Michigan,2013,34.1,2 or more races
Michigan,2013,DNE,Other
Michigan,2014,30.9,Male
Michigan,2014,30.6,Female
Michigan,2014,DNE,Other
Michigan,2012,35.1,"$15,000 - $24,999"
Michigan,2011,DNE,Hawaiian/Pacific Islander
Michigan,2011,38.6,American Indian/Alaska Native
Michigan,2011,35.3,2 or more races
Michigan,2011,36.7,Hispanic
Michigan,2011,DNE,Other
Michigan,2012,35.6,55 - 64
Michigan,2012,31.5,Male
Michigan,2012,30.6,Female
Michigan,2012,18.9,18 - 24
Michigan,2012,31.4,25 - 34
Michigan,2012,35.5,35 - 44
Michigan,2012,33.2,45 - 54
Michigan,2012,14.8,Asian
Michigan,2012,35.5,"Less than $15,000"
Michigan,2012,DNE,Other
Michigan,2012,32,"$25,000 - $34,999"
Michigan,2012,33.4,"$35,000 - $49,999"
Michigan,2012,31.7,"$50,000 - $74,999"
Michigan,2012,26.6,"$75,000 or greater"
Michigan,2012,26.4,Data not reported
Michigan,2012,29.9,Non-Hispanic White
Michigan,2013,33.1,American Indian/Alaska Native
Michigan,2012,37,Hispanic
Michigan,2014,11.6,18 - 24
Michigan,2012,DNE,Hawaiian/Pacific Islander
Michigan,2012,33.3,American Indian/Alaska Native
Michigan,2012,35.3,2 or more races
Michigan,2012,29.6,65-100
Michigan,2015,34,"$35,000 - $49,999"
Michigan,2011,41,Non-Hispanic Black
Michigan,2014,30.2,Non-Hispanic White
Michigan,2011,6.9,Asian
Michigan,2014,33.6,Non-Hispanic Black
Michigan,2015,41,Hispanic
Michigan,2015,40.2,Non-Hispanic Black
Michigan,2015,37.5,American Indian/Alaska Native
Michigan,2015,34.9,2 or more races
Michigan,2014,29.1,25 - 34
Michigan,2015,22.3,Other
Michigan,2013,5.9,Asian
Michigan,2015,DNE,Hawaiian/Pacific Islander
Michigan,2011,29.7,Non-Hispanic White
Michigan,2015,36.1,"$25,000 - $34,999"
Michigan,2015,29.8,Non-Hispanic White
Michigan,2015,33.5,"$50,000 - $74,999"
Michigan,2015,32.8,"Less than $15,000"
Michigan,2015,27,"$75,000 or greater"
Michigan,2015,25.7,Data not reported
Michigan,2015,31.7,Male
Michigan,2015,30.6,Female
Michigan,2015,37.8,35 - 44
Michigan,2015,35.7,45 - 54
Michigan,2015,34.6,55 - 64
Michigan,2015,30,65-100
Michigan,2015,29.9,25 - 34
Michigan,2015,16.4,18 - 24
Michigan,2014,36.8,Hispanic
Michigan,2015,36.2,"$15,000 - $24,999"
Michigan,2014,32.7,65-100
Michigan,2014,33.3,35 - 44
Michigan,2014,36.5,45 - 54
Michigan,2015,9,Asian
Michigan,2014,36,55 - 64
Michigan,2011,28.4,Data not reported
Michigan,2014,32.5,"Less than $15,000"
Michigan,2014,34.6,"$15,000 - $24,999"
Michigan,2014,35.3,"$25,000 - $34,999"
Michigan,2014,32.8,"$35,000 - $49,999"
Michigan,2014,30.7,"$50,000 - $74,999"
Michigan,2014,27.5,"$75,000 or greater"
Michigan,2014,25.2,Data not reported
Michigan,2011,31.9,Male
Michigan,2011,30.5,"$25,000 - $34,999"
Michigan,2011,30.7,Female
Michigan,2011,28.2,"$75,000 or greater"
Michigan,2011,28.6,"$35,000 - $49,999"
Michigan,2014,16.7,Asian
Michigan,2011,35.4,"$15,000 - $24,999"
Michigan,2011,37,"Less than $15,000"
Michigan,2011,17.3,18 - 24
Michigan,2011,38,55 - 64
Michigan,2011,34.7,45 - 54
Michigan,2011,33.3,35 - 44
Michigan,2011,31.3,25 - 34
Michigan,2011,29.5,65-100
Michigan,2011,32.6,"$50,000 - $74,999"
Minnesota,2014,30.3,"$25,000 - $34,999"
Minnesota,2014,31.1,"$15,000 - $24,999"
Minnesota,2014,34,"Less than $15,000"
Minnesota,2014,28.5,65-100
Minnesota,2014,33,55 - 64
Minnesota,2014,31.5,45 - 54
Minnesota,2014,23.7,25 - 34
Minnesota,2014,30.2,"$35,000 - $49,999"
Minnesota,2014,35,American Indian/Alaska Native
Minnesota,2014,16.2,18 - 24
Minnesota,2014,29.8,35 - 44
Minnesota,2014,30.4,"$50,000 - $74,999"
Minnesota,2014,24.5,"$75,000 or greater"
Minnesota,2014,20.6,Data not reported
Minnesota,2014,27.6,Non-Hispanic White
Minnesota,2014,32.7,Non-Hispanic Black
Minnesota,2014,34.8,Hispanic
Minnesota,2012,25.4,Non-Hispanic White
Minnesota,2014,DNE,Hawaiian/Pacific Islander
Minnesota,2014,36.6,2 or more races
Minnesota,2014,DNE,Other
Minnesota,2014,25.4,Female
Minnesota,2014,12.6,Asian
Minnesota,2011,28.9,"$50,000 - $74,999"
Minnesota,2011,32.7,Other
Minnesota,2011,14.7,18 - 24
Minnesota,2011,24.5,25 - 34
Minnesota,2011,28.6,35 - 44
Minnesota,2011,27.9,45 - 54
Minnesota,2011,32.2,55 - 64
Minnesota,2011,23.7,65-100
Minnesota,2011,23.3,"Less than $15,000"
Minnesota,2011,28.7,"$15,000 - $24,999"
Minnesota,2011,28.4,Male
Minnesota,2011,29.3,"$35,000 - $49,999"
Minnesota,2015,40.9,American Indian/Alaska Native
Minnesota,2011,22,"$75,000 or greater"
Minnesota,2011,23,Data not reported
Minnesota,2011,25.9,Non-Hispanic White
Minnesota,2011,28.1,Non-Hispanic Black
Minnesota,2011,31.6,Hispanic
Minnesota,2011,9.1,Asian
Minnesota,2011,DNE,Hawaiian/Pacific Islander
Minnesota,2011,38.3,American Indian/Alaska Native
Minnesota,2012,30.6,Hispanic
Minnesota,2011,27.4,"$25,000 - $34,999"
Minnesota,2015,29.9,"$25,000 - $34,999"
Minnesota,2015,13.1,18 - 24
Minnesota,2015,21,25 - 34
Minnesota,2015,28.3,35 - 44
Minnesota,2015,28.5,65-100
Minnesota,2015,31.7,45 - 54
Minnesota,2015,24.3,Female
Minnesota,2015,27.8,Male
Minnesota,2015,21.3,Data not reported
Minnesota,2015,23.2,"$75,000 or greater"
Minnesota,2011,22.9,Female
Minnesota,2015,29.3,"$50,000 - $74,999"
Minnesota,2013,27,Male
Minnesota,2015,30.1,"Less than $15,000"
Minnesota,2015,31.1,"$15,000 - $24,999"
Minnesota,2015,DNE,Hawaiian/Pacific Islander
Minnesota,2015,DNE,Other
Minnesota,2015,10.6,Asian
Minnesota,2015,22.2,2 or more races
Minnesota,2015,25.2,Non-Hispanic Black
Minnesota,2015,26.7,Non-Hispanic White
Minnesota,2015,29.4,Hispanic
Minnesota,2015,26.5,"$35,000 - $49,999"
Minnesota,2013,22.7,"$75,000 or greater"
Minnesota,2011,31,2 or more races
Minnesota,2013,23.2,25 - 34
Minnesota,2013,27.9,35 - 44
Minnesota,2013,30.4,45 - 54
Minnesota,2013,31.2,55 - 64
Minnesota,2013,24.8,65-100
Minnesota,2013,27.3,"Less than $15,000"
Minnesota,2013,29.3,"$15,000 - $24,999"
Minnesota,2013,26,"$25,000 - $34,999"
Minnesota,2012,32.7,Other
Minnesota,2013,28.4,"$50,000 - $74,999"
Minnesota,2012,27,2 or more races
Minnesota,2013,20.1,Data not reported
Minnesota,2013,25.2,Non-Hispanic White
Minnesota,2013,32,Non-Hispanic Black
Minnesota,2013,29.5,Hispanic
Minnesota,2013,15.6,Asian
Minnesota,2013,DNE,Hawaiian/Pacific Islander
Minnesota,2013,28.2,American Indian/Alaska Native
Minnesota,2013,19.6,2 or more races
Minnesota,2013,37.6,Other
Minnesota,2013,28.3,"$35,000 - $49,999"
Minnesota,2012,28.5,"$15,000 - $24,999"
Minnesota,2013,23.8,Female
Minnesota,2012,27.8,Male
Minnesota,2012,23.6,Female
Minnesota,2012,14.2,18 - 24
Minnesota,2012,21.8,25 - 34
Minnesota,2012,28.9,35 - 44
Minnesota,2012,28,45 - 54
Minnesota,2012,32.2,55 - 64
Minnesota,2013,11.4,18 - 24
Minnesota,2012,27.2,"Less than $15,000"
Minnesota,2014,29.7,Male
Minnesota,2012,27.4,"$25,000 - $34,999"
Minnesota,2012,28.6,"$35,000 - $49,999"
Minnesota,2012,26.1,"$50,000 - $74,999"
Minnesota,2012,23.3,"$75,000 or greater"
Minnesota,2012,22.4,Data not reported
Minnesota,2012,28.9,Non-Hispanic Black
Minnesota,2015,30.2,55 - 64
Minnesota,2012,11.7,Asian
Minnesota,2012,DNE,Hawaiian/Pacific Islander
